Year,Reg,Group,Sex,DrAa0,DrAa1,DrAa5,DrAa10,DrAa15,DrAa20,DrAa25,DrAa30,DrAa35,DrAa40,DrAa45,DrAa50,DrAa55,DrAa60,DrAa65,DrAa70,DrAa75,DrAa80,DrAa85
1992,3500,R,B,20199,1592,731,702,1792,3380,3752,4627,5673,7991,10526,14363,17951,24949,31621,46615,69636,105012,186482
1992,3500,R,M,23354,1874,953,974,2439,5339,5882,7091,8515,11492,15273,21100,25706,36169,48326,69492,97228,138003,215602
1992,3500,R,F,16902,1298,501,424,1062,1233,1414,1894,2531,4128,5658,8044,10937,15939,22940,37063,60248,95485,180588
1992,1184,T,B,29841,2118,770,550,2745,4828,4818,5141,5638,7647,9024,14710,18797,26122,37019,60449,75750,103819,161088
1992,1184,T,M,30784,2930,1133,885,3619,9225,7604,7775,9071,11416,14606,20892,24492,36761,53301,82121,97822,142204,150133
1992,1184,T,F,28883,1273,393,219,1893,1590,1996,2397,2112,3790,3623,8831,13918,17931,28867,52136,67463,92366,163488
1992,1184,U,B,57354,1543,967,510,1516,2830,1697,4279,3754,7008,9200,12730,19244,25944,36089,72400,79601,93914,167830
1992,1184,U,M,68338,2357,1812,495,2460,6313,2736,5589,6401,10357,15011,18359,25609,37931,54208,104694,100465,146165,178854
1992,1184,U,F,46657,648,0,525,774,753,585,2838,915,3558,3437,7336,13660,16268,26341,57763,70199,80431,165485
1992,1184,R,B,23915,2263,721,561,3260,5920,5860,5424,6361,7938,8943,15569,18629,26193,37430,54674,73899,109000,157588
1992,1184,R,M,22909,3079,954,997,4031,10539,9291,8521,10127,11899,14413,21997,24071,36271,52878,68991,96267,140453,133490
1992,1184,R,F,24945,1424,485,138,2435,2112,2450,2255,2557,3895,3711,9476,14008,18580,29934,49619,66254,98907,162539
1992,1181,T,B,15230,1228,603,585,1900,3391,4369,4638,5546,7556,11067,13582,16283,26587,34459,50790,71640,108262,201120
1992,1181,T,M,17306,1200,737,877,2765,5285,7162,7229,8636,11369,15275,20028,23687,38836,51010,71299,89323,145500,212696
1992,1181,T,F,13067,1257,464,289,1010,1230,1446,1946,2419,3674,6897,7968,10399,17758,25322,42181,64451,95456,197904
1992,1181,U,B,14756,941,639,536,1902,2789,3969,4261,5536,6861,11033,13636,16863,27932,36167,49977,76597,113745,206109
1992,1181,U,M,17959,825,738,956,2874,4483,6441,6672,8672,10689,15206,19849,25157,42602,51609,67482,96702,140142,226139
1992,1181,U,F,11450,1066,536,112,962,912,1455,1859,2489,3092,6927,8251,10457,17898,27599,42563,68386,104329,200384
1992,1181,R,B,15796,1592,558,646,1897,4583,5013,5246,5564,8841,11135,13502,15546,25050,32243,51870,65220,101726,195993
1992,1181,R,M,16531,1687,737,779,2603,6814,8279,8079,8581,12573,15415,20300,21884,34798,50226,76417,79737,152171,197908
1992,1181,R,F,15022,1494,375,511,1094,1891,1430,2093,2294,4802,6837,7535,10324,17592,22375,41674,59356,85050,195428
1992,1193,T,B,32323,2537,1002,1113,3096,6252,6529,6906,8065,10861,13838,14846,22722,33630,41931,63059,82179,110527,167888
1992,1193,T,M,34245,2466,1223,1475,4673,9927,9893,10975,10149,15475,18870,19056,29493,43903,58247,87504,111559,162214,141205
1992,1193,T,F,30310,2610,780,757,1488,2408,3284,3012,6066,6573,9192,11012,16666,25469,31720,48737,67480,93257,175629
1992,1193,U,B,25041,1436,961,1189,2375,4597,6671,6972,7917,10726,15021,15368,23948,34000,41835,55771,84966,111603,201208
1992,1193,U,M,28588,1483,1135,1729,3511,7526,9695,11975,9943,16511,21750,21740,36434,46998,61588,80694,126923,158226,139347
1992,1193,U,F,21220,1386,781,639,1381,1753,3666,2113,5935,5157,8435,9429,13002,24630,30751,43418,66738,96607,220644
1992,1193,R,B,37591,3387,1033,1062,3685,8255,6378,6837,8241,11029,12859,14396,21555,33216,42076,71079,78479,109091,118812
1992,1193,R,M,38432,3229,1291,1300,5498,12609,10116,9897,10399,14165,16353,16699,23027,40774,54486,93502,94926,167442,144578
1992,1193,R,F,36730,3550,780,834,1589,3271,2884,3953,6218,8239,9784,12340,20214,26520,33142,55402,68627,88525,112150
1992,1195,T,B,19878,1634,735,729,1484,3176,3843,4137,5090,7271,12931,15617,19093,27654,35163,54052,85067,121334,183281
1992,1195,T,M,20903,2042,1006,1081,2177,5528,5684,6115,7789,10471,18603,22221,25925,39933,49828,75459,128358,154427,248292
1992,1195,T,F,18811,1214,458,368,818,990,1834,2009,2251,3901,7117,9350,13155,18212,27173,44790,69707,111690,169847
1992,1195,U,B,18434,1263,601,634,1522,2750,3258,3662,4713,7156,11675,15204,18384,26517,37417,55099,89219,124688,188472
1992,1195,U,M,20470,1536,868,915,2194,4578,5004,5412,7086,10404,16093,21973,24996,38829,52842,72647,135241,156999,236982
1992,1195,U,F,16304,986,330,349,897,939,1338,1797,2231,3769,7172,8714,12683,17295,28991,47311,72635,114677,177458
1992,1195,R,B,22597,2378,1033,951,1377,4447,5423,5512,6324,7701,17228,16704,20639,30065,30252,51662,75872,114023,171629
1992,1195,R,M,21708,3044,1309,1471,2140,8784,7554,8120,10079,10770,27111,22931,27919,42140,43284,82178,112821,148387,278023
1992,1195,R,F,23493,1679,744,414,568,1122,3147,2630,2317,4375,6940,10970,14200,20246,23194,39071,63239,105340,153104
1992,1101,T,B,18162,1106,553,576,1190,2016,2597,3371,4371,6500,8889,12272,16341,24099,30917,46726,71289,109073,199992
1992,1101,T,M,20924,1309,672,794,1665,3205,4121,5298,6851,9860,13923,19103,24812,36662,49303,69707,104507,145314,226177
1992,1101,T,F,15227,896,429,351,720,780,1009,1406,1876,3183,4150,6281,9082,14557,21911,37453,60521,99274,194763
1992,1101,U,B,20826,820,385,490,1179,1829,2577,3203,4124,6509,9055,11656,16352,25255,33272,49250,77118,121214,222138
1992,1101,U,M,25136,962,420,678,1741,2927,4114,5087,6683,10080,14199,18442,25460,39427,53114,72898,109861,160289,245647
1992,1101,U,F,16190,672,349,298,668,697,1014,1338,1656,3157,4325,5823,9066,15258,23745,39578,66278,110618,217033
1992,1101,R,B,15570,1398,728,664,1206,2290,2624,3582,4692,6493,8656,13031,16326,23017,28631,44367,66222,99608,183051
1992,1101,R,M,16778,1661,937,912,1573,3612,4132,5556,7061,9578,13551,19902,24206,34267,45697,66669,99713,133703,210560
1992,1101,R,F,14300,1124,512,406,799,902,1002,1494,2174,3224,3890,6856,9099,13863,20108,35481,55561,90425,177904
1992,1176,T,B,20814,1224,591,545,2316,3550,3464,4598,5521,7222,9243,13264,16868,24729,34233,52701,81468,123432,203064
1992,1176,T,M,24524,1456,895,748,3542,5818,5761,7493,8789,11082,14524,20770,23826,33697,47581,75630,106527,141468,227033
1992,1176,T,F,17023,986,280,335,942,1078,997,1547,2140,3234,3930,6734,11353,18107,26400,42743,70214,115943,196263
1992,1176,U,B,24168,1172,459,466,2237,3273,3157,4558,5338,7392,9596,13629,17509,25604,35690,56449,89319,127497,220438
1992,1176,U,M,27468,1461,811,622,3504,5307,5309,7433,8685,11596,15340,21769,26264,36014,50367,86358,118252,146156,246770
1992,1176,U,F,20821,878,103,306,835,1078,879,1624,2008,3203,3898,6671,10869,18278,27202,43686,76147,119640,212964
1992,1176,R,B,16651,1292,792,662,2476,4162,4033,4670,5874,6857,8412,12570,15843,23369,31622,45847,67025,116152,175218
1992,1176,R,M,20888,1446,1019,937,3619,6924,6583,7595,8975,10026,12650,18918,20175,30342,42718,56726,84530,133017,196990
1992,1176,R,F,12270,1133,553,378,1162,1080,1221,1399,2411,3309,4008,6857,12159,17827,24937,40987,59377,109342,169101
1992,1104,T,B,20449,1157,633,627,1344,2365,3061,4249,5436,7488,9793,14695,18535,25980,33592,49223,71440,109651,195674
1992,1104,T,M,24086,1395,882,869,1876,3484,4918,6727,8561,11560,14892,22359,27996,39061,50978,74676,98948,145785,246526
1992,1104,T,F,16640,908,374,378,807,1108,1096,1655,2216,3413,4877,7575,10463,16104,24676,38556,62098,99262,185886
1992,1104,U,B,18293,913,570,582,1143,2070,2683,3774,5003,6995,9163,13908,17816,26118,33442,49738,71008,109945,200792
1992,1104,U,M,21495,1090,738,788,1642,2989,4396,6136,8129,11098,14595,21835,27678,40158,49802,75498,97487,143777,255022
1992,1104,U,F,14935,728,397,370,661,1070,956,1442,1960,3133,4188,6821,9790,16110,25168,39328,61993,100284,190202
1992,1104,R,B,25229,1736,799,745,1992,3383,4210,5672,6763,9187,12105,17107,20236,25714,33889,48164,72354,109075,186225
1992,1104,R,M,29843,2109,1264,1081,2570,5072,6364,8320,9752,12959,15874,23849,28688,37136,53247,73106,102039,149558,230422
1992,1104,R,F,20414,1339,315,399,1325,1252,1569,2379,3104,4526,7728,10063,12178,16092,23681,36915,62318,97275,177963
1992,1125,T,B,19095,1161,696,672,1850,2962,3894,5083,6240,8675,11593,14961,19921,28401,36939,53185,79818,122714,214629
1992,1125,T,M,21580,1306,886,873,2815,4652,6240,8175,9676,13235,17857,23341,29887,42567,55311,76626,108998,149726,266557
1992,1125,T,F,16451,1010,499,466,882,1098,1386,1878,2740,4134,5765,7612,11734,18163,26826,42873,68704,113774,203272
1992,1125,U,B,17831,983,613,637,1773,2702,3672,4866,5660,8367,11165,14159,19306,27745,36654,53579,80355,127471,217433
1992,1125,U,M,19677,1101,810,834,2784,4302,5862,7934,8817,13017,17286,22545,29534,41809,54920,77514,109625,155264,268089
1992,1125,U,F,15865,861,410,435,788,956,1370,1766,2540,3871,5609,6973,11127,17975,26808,43188,69312,118195,206137
1992,1125,R,B,22706,1711,973,795,2179,4270,4809,5981,8777,10213,13967,18630,22148,30457,37897,51767,77800,105648,205731
1992,1125,R,M,27009,1937,1142,1012,2942,6363,7734,9117,13153,14253,20795,26768,31082,44709,56539,73573,106765,129756,261569
1992,1125,R,F,18130,1475,799,573,1317,1834,1458,2375,3689,5566,6700,10713,14060,18800,26889,41701,66347,97901,194236
1992,1132,T,B,18672,943,699,698,1719,2772,3560,4864,5952,8309,10921,15199,19218,26886,35225,50656,80626,121043,204468
1992,1132,T,M,21864,1035,826,939,2713,4306,5745,7745,9209,12679,16846,23115,28878,39928,52288,73424,110680,144593,243923
1992,1132,T,F,15343,848,568,453,727,1151,1307,1914,2645,3982,5370,8234,11299,16809,26161,40757,69794,113647,196172
1992,1132,U,B,18313,832,701,697,1682,2691,3418,4759,5792,8054,10777,14854,19081,26798,35459,51929,82178,122902,208288
1992,1132,U,M,20619,870,821,956,2678,4140,5518,7624,8925,12498,16673,22476,28719,39893,53060,74952,112319,145330,258816
1992,1132,U,F,15904,794,578,434,707,1134,1273,1859,2646,3706,5303,8198,11294,16734,26087,41937,71316,115829,197953
1992,1132,R,B,20469,1536,686,705,1987,3417,4502,5610,7157,10478,12187,17854,20132,27387,33880,43957,72292,111535,185965
1992,1132,R,M,28132,1919,857,841,2948,5752,7210,8571,11262,14145,18306,27861,29879,40124,47819,65457,101920,140767,179614
1992,1132,R,F,12535,1141,512,568,885,1274,1543,2319,2638,6462,5977,8521,11337,17246,26582,34519,61603,102503,187340
1992,1150,T,B,18576,926,498,586,1289,1896,2412,3093,4285,6000,8420,11495,16449,23903,32063,46234,72256,111710,198546
1992,1150,T,M,20971,1113,585,806,1902,3063,3604,4997,6738,9328,13388,18428,25557,35485,50001,67812,97796,143162,227729
1992,1150,T,F,16065,729,408,362,673,684,1218,1208,1894,2841,3909,5594,9063,15514,23134,37526,63550,103009,192624
1992,1150,U,B,17707,769,428,522,1150,1824,2232,2832,4334,5791,8244,11430,16240,24247,32922,46922,73188,115871,204020
1992,1150,U,M,19121,875,468,690,1769,2923,3305,4609,6871,9066,13230,18476,25234,36246,51119,66198,98960,146051,228935
1992,1150,U,F,16230,657,386,351,552,707,1184,1132,1951,2781,3826,5563,9269,15783,23749,39049,64027,107296,198752
1992,1150,R,B,20476,1293,667,741,1728,2156,2965,3866,4129,6780,9148,11703,16997,23102,29808,44365,69801,102027,185716
1992,1150,R,M,25001,1673,870,1088,2285,3543,4478,6069,6342,10234,14013,18288,26326,33795,46983,72331,94385,136008,224677
1992,1150,R,F,15701,896,459,389,1088,599,1326,1449,1696,3082,4271,5695,8480,14863,21543,33435,62339,93202,178466
1992,1152,T,B,17011,1058,517,515,956,1749,2198,2754,3831,5814,7585,11045,15445,22780,30292,45079,70744,109279,199107
1992,1152,T,M,20123,1343,650,761,1260,2578,3437,4507,5776,8863,11660,16869,23143,34769,47113,67086,98424,140818,228082
1992,1152,T,F,13738,762,380,267,650,894,971,1027,1900,2905,3900,6023,9217,13982,22064,36256,61438,100252,192960
1992,1152,U,B,16376,821,537,530,917,1462,2116,2610,3772,5390,7324,10635,15242,23010,30625,45908,73241,110551,199953
1992,1152,U,M,19196,1029,680,771,1219,2131,3308,4450,5839,8502,11753,16567,23687,35313,47311,67739,103438,142674,230583
1992,1152,U,F,13397,606,390,285,627,789,967,870,1794,2541,3394,5655,8737,14206,22429,36996,62728,101203,193423
1992,1152,R,B,17996,1456,482,490,1045,2545,2385,3078,3972,6988,8367,11970,15826,22364,29626,43468,66026,107048,197525
1992,1152,R,M,21565,1863,597,743,1347,3768,3720,4630,5638,9792,11418,17523,22186,33815,46718,65779,88264,137474,223523
1992,1152,R,F,14267,1026,363,237,708,1200,980,1403,2167,3990,5452,6888,10182,13568,21333,34837,59054,98602,192095
1992,1169,T,B,17176,886,567,567,1226,1705,2189,3450,4431,6698,9289,12876,17023,24490,31245,45229,71644,102372,191915
1992,1169,T,M,19888,980,652,771,1632,2767,3453,5577,7205,10564,14023,18740,25888,36629,46386,68888,108752,130229,231980
1992,1169,T,F,14377,789,479,363,818,522,852,1294,1677,2812,4470,7226,9310,15261,23802,35614,59420,94457,183345
1992,1169,U,B,18026,842,487,426,1143,1289,1799,2869,4383,6245,8803,12656,16230,23677,31656,44699,70401,103218,195825
1992,1169,U,M,20807,1004,544,535,1526,1998,2940,4778,7432,9805,13970,19182,25291,36367,47689,69831,108357,135077,235236
1992,1169,U,F,15168,674,428,319,771,482,606,1007,1482,2837,3772,6559,8691,14601,23921,34439,57568,94058,186862
1992,1169,R,B,15746,962,704,815,1428,3087,3097,4689,4539,7838,10660,13407,18601,25913,30494,46253,74183,100800,185047
1992,1169,R,M,18346,937,841,1182,1875,5453,4629,7180,6755,12320,14210,17803,26986,36996,44083,67112,109736,121149,226029
1992,1169,R,F,13038,987,566,442,939,649,1435,1944,2128,2746,6577,8861,10623,16517,23580,37869,63112,95222,177221
1992,3600,T,B,18758,1153,662,610,1717,2589,3193,4025,5016,6870,9509,14148,19664,28768,40163,57738,87830,130610,210424
1992,3600,T,M,22293,1390,864,790,2542,4041,4907,6323,7672,10688,14211,21552,29162,42641,58972,77775,114503,165035,236511
1992,3600,T,F,15057,905,454,425,775,873,1230,1471,2201,2932,4753,7173,11464,18692,29851,48702,75889,117653,203085
1992,3600,U,B,17771,942,577,525,1610,2395,2921,3868,4944,6613,9286,14086,19043,28641,40567,57951,89950,136388,227264
1992,3600,U,M,20884,1166,729,669,2442,3791,4530,6145,7611,10500,14115,21952,28632,43063,59523,77195,115771,170905,254190
1992,3600,U,F,14502,708,420,378,714,797,1085,1368,2167,2695,4493,6831,10951,18510,30496,49474,78422,123492,219970
1992,3600,R,B,21048,1676,880,834,2065,3289,4078,4514,5251,7832,10400,14390,21634,29143,38902,57073,81040,113834,171828
1992,3600,R,M,25575,1938,1204,1109,2833,4881,6118,6860,7867,11361,14587,20142,30765,41474,57382,79466,110528,148534,201088
1992,3600,R,F,16341,1399,541,548,1003,1170,1706,1799,2316,3866,5838,8524,13166,19264,27732,46195,67697,100469,162883
1992,1198,T,B,21490,1567,754,684,1315,3039,3985,4488,5379,7231,9480,14094,20546,32460,42908,62562,83750,126615,190394
1992,1198,T,M,26210,1636,1041,853,1991,4871,6258,7025,8534,10967,14191,20729,28312,45639,57616,79734,112156,163844,270231
1992,1198,T,F,16564,1492,461,512,597,1043,1552,1788,2096,3385,4814,7497,13444,22713,34218,54724,71562,114176,167839
1992,1198,U,B,20093,981,772,596,1070,2414,3312,4457,5226,7359,9282,13893,21148,33891,47118,63500,90166,142823,203974
1992,1198,U,M,25229,1100,1060,694,1682,3701,5304,7103,8367,11234,14187,21477,29940,50787,65258,81872,121676,187664,314044
1992,1198,U,F,14705,853,475,494,441,1003,1150,1630,1917,3365,4409,6275,12932,22113,37852,55931,78412,129637,180043
1992,1198,R,B,23235,2397,724,842,1800,4470,5347,4558,5747,6878,10029,14692,19492,30636,37287,61458,76045,107130,179786
1992,1198,R,M,27428,2408,1009,1138,2576,7576,8231,6859,8945,10226,14220,18546,25372,39565,49326,77549,102876,140698,246134
1992,1198,R,F,18889,2386,439,545,922,1135,2347,2131,2513,3441,5915,10978,14318,23521,28707,53233,62546,94187,157478
1992,1130,T,B,16229,949,368,538,1328,2358,2879,3353,4741,6368,9177,15015,21515,33662,49003,77820,93007,160670,209965
1992,1130,T,M,18819,1440,408,656,1779,3227,4109,5093,7118,9969,13543,23094,32188,47398,78164,105825,114672,232824,211189
1992,1130,T,F,13503,443,327,416,770,1179,1271,1260,2034,2587,4697,7054,11867,23917,35204,68688,86591,143160,209016
1992,1130,U,B,14075,739,347,357,1314,1997,2413,3070,4260,5816,8582,15331,21201,34324,46873,81184,95958,166552,268374
1992,1130,U,M,17143,1006,343,384,1786,2855,3468,4648,6569,9162,12578,23423,31995,47290,71135,112241,127639,273570,269923
1992,1130,U,F,10849,466,352,329,722,748,996,1151,1609,2326,4557,7541,11785,25517,35672,71649,87349,145377,267037
1992,1130,R,B,22831,1736,448,1212,1396,4824,5440,4708,6777,8756,11851,13705,22787,30978,57471,67289,83441,141261,106144
1992,1130,R,M,23970,3048,657,1668,1757,6572,7937,7288,9506,13421,17680,21837,32928,47841,103608,89178,81943,157447,154144
1992,1130,R,F,21631,356,229,740,989,3366,2637,1763,3785,3733,5362,4876,12229,16628,33272,58764,83897,134503,87805
1992,1105,T,B,19299,1147,713,626,1944,2803,3266,3845,4964,6671,9630,13952,18773,27115,37925,53417,87803,131301,211052
1992,1105,T,M,23050,1488,904,878,2873,4210,5100,6091,7469,10345,14437,21241,27594,41006,56928,73939,114105,171531,227984
1992,1105,T,F,15366,793,516,369,842,1022,1142,1333,2330,2945,4888,7309,11334,16960,27226,44009,75805,115949,205838
1992,1105,U,B,19358,1024,606,555,1922,2697,3209,3764,5000,6375,9554,13725,17995,26895,38247,53478,90070,139650,234134
1992,1105,U,M,21966,1362,785,790,2921,4110,4968,6015,7523,10060,14561,21209,26208,41498,57344,72566,116571,182976,257034
1992,1105,U,F,16613,678,423,317,794,963,1190,1300,2422,2746,4738,7013,11179,16508,27730,44943,78055,123324,227318
1992,1105,R,B,19125,1481,1001,827,2023,3208,3466,4114,4840,7857,9985,14904,21571,27825,36901,53212,80656,108751,158003
1992,1105,R,M,25942,1826,1222,1122,2721,4569,5550,6332,7293,11416,13959,21401,32380,39507,55666,77857,106555,141991,168040
1992,1105,R,F,12006,1113,771,520,1038,1265,972,1449,1987,3799,5607,8583,11910,18496,25569,40949,68594,95662,154916
1992,1108,T,B,15573,1088,646,604,1802,2116,3084,4148,5008,7114,9681,14259,19250,28939,39989,58041,88238,132271,221170
1992,1108,T,M,17410,1319,886,789,2603,3445,4802,6533,7882,11220,14807,22178,29702,43732,57606,77521,111974,163470,242408
1992,1108,T,F,13649,845,393,412,850,538,1148,1491,1964,2871,4429,6845,10583,18634,30552,49406,77213,120324,215402
1992,1108,U,B,15044,933,525,563,1630,2042,2872,3937,5024,6667,9528,14143,18124,27897,39366,57561,88571,135626,236699
1992,1108,U,M,17483,1230,683,730,2441,3453,4545,6327,7989,10783,14715,22414,28101,42894,56578,77696,111352,165360,271045
1992,1108,U,F,12493,620,358,389,761,549,1033,1324,1971,2558,4348,6654,10106,17749,30296,48844,77930,124179,227844
1992,1108,R,B,17344,1630,1055,746,2464,2408,3945,4928,4946,9211,10492,14851,24501,33930,43174,60718,86259,114132,153048
1992,1108,R,M,17163,1629,1568,988,3105,3419,5781,7257,7491,13082,15260,21100,36492,47375,62532,76665,115882,153141,137476
1992,1108,R,F,17532,1631,512,489,1316,475,1648,2138,1936,4498,4890,7923,13001,23180,31904,52687,72938,99582,157937
1992,1110,T,B,20321,1085,593,553,1763,2600,2713,4093,4961,7549,9390,13743,19444,24798,36470,54796,83336,120655,217144
1992,1110,T,M,24631,1339,731,674,2744,4277,4227,6341,7427,11376,14191,20952,28502,35855,50735,72734,109299,149903,254350
1992,1110,T,F,15838,818,450,428,740,847,1010,1623,2317,3449,4371,7033,11805,16666,28297,46077,70896,107868,206582
1992,1110,U,B,19973,972,503,472,1634,2449,2320,3835,4708,7336,9161,13892,18518,25108,37013,56679,84053,118553,211563
1992,1110,U,M,23974,1023,564,553,2509,4027,3902,6182,7061,11656,14136,22371,28518,34794,49641,72227,103379,143993,241641
1992,1110,U,F,15768,919,443,389,781,778,580,1331,2264,2830,4003,6271,10513,18357,29964,48943,74419,107214,203219
1992,1110,R,B,20919,1278,751,692,2070,2986,3543,4624,5501,8035,9885,13466,21028,24277,35441,50597,81734,125371,228592
1992,1110,R,M,25775,1871,1017,879,3241,4926,4891,6653,8170,10766,14310,18434,28475,37492,52708,73931,123797,163753,278951
1992,1110,R,F,15955,642,463,495,633,1019,1952,2251,2435,4922,5178,8527,14165,13652,25056,39836,63325,109308,213592
1992,1144,T,B,14058,716,567,711,1514,2262,3436,4081,5655,6759,9867,15603,24306,35824,55712,84201,106259,180898,168333
1992,1144,T,M,14445,842,678,835,2027,3344,4588,6406,8550,11069,15185,23622,34706,55234,96116,105038,152582,169243,213599
1992,1144,T,F,13643,585,450,586,964,888,2098,1549,2564,2330,4636,7386,12979,21179,38290,76466,88943,185115,156336
1992,1144,U,B,13326,729,680,748,1561,2259,3346,4026,5838,6796,9265,16130,23795,36441,56720,86336,116689,221400,285618
1992,1144,U,M,14142,886,819,786,2118,3351,4621,6193,9013,11482,14967,25156,34694,56920,101261,99129,172751,219204,347776
1992,1144,U,F,12455,567,536,709,992,965,1912,1748,2570,2189,3930,7341,12658,21303,38118,81939,97477,221892,267367
1992,1144,R,B,18018,645,0,544,1197,2291,4045,4363,4780,6569,13304,12908,26697,33183,51069,75314,60606,93023,45249
1992,1144,R,M,16103,601,0,1054,1508,3306,4392,7391,6543,9194,16245,16848,34722,48454,75134,122951,87591,83333,47619
1992,1144,R,F,20000,695,0,0,740,0,3541,403,2535,3172,9453,7661,14832,20619,39111,50740,46332,97561,44693
1992,1164,T,B,14865,803,574,426,1426,2521,2504,3680,4428,5853,9353,14042,20253,31312,44250,66041,96357,141762,227084
1992,1164,T,M,17068,896,773,534,2128,3953,3747,5837,6723,9238,12895,21753,32343,46265,69008,93334,134230,176280,192131
1992,1164,T,F,12520,705,367,314,641,768,1013,1251,2057,2441,5669,7046,9991,20277,31829,54572,83329,133112,233694
1992,1164,U,B,15044,690,436,330,1342,2446,2437,3704,4440,5677,9026,13715,20069,30734,45228,64691,96945,142166,230972
1992,1164,U,M,16783,757,508,403,2072,3948,3670,5845,6751,8990,12683,21384,32482,45443,71485,90530,135707,175398,190607
1992,1164,U,F,13196,620,362,253,563,673,951,1294,2059,2373,5267,6867,9643,20027,32223,53804,83559,133653,238892
1992,1164,R,B,13978,1359,1233,887,1902,2967,2898,3551,4364,6908,11533,16220,21479,35149,37907,75041,93049,139675,208148
1992,1164,R,M,18464,1567,2015,1163,2405,3983,4203,5794,6567,10670,14248,24055,31464,51393,53883,112335,125719,181410,200685
1992,1164,R,F,9153,1132,393,601,1169,1423,1368,1021,2049,2865,8477,8313,12390,22012,29201,59664,82043,130381,209040
1992,1199,T,B,26639,1231,970,956,2600,2873,4070,4888,6647,8612,10354,15528,20400,31411,40375,56502,89788,115301,166332
1992,1199,T,M,37037,1492,1354,1194,4020,5152,6510,8028,9772,13699,15445,22713,29656,45004,60757,79231,125954,144704,188592
1992,1199,T,F,15534,965,567,712,939,1016,1449,1330,3283,3355,4893,8981,12892,21345,28816,46053,71449,103191,158887
1992,1199,U,B,24968,1525,1018,493,2604,2855,3895,4587,6833,9484,9789,16365,20563,32583,41896,55236,95180,123840,177391
1992,1199,U,M,30124,2042,1384,654,4775,6362,5774,7042,9611,15049,16222,24118,29794,46271,59505,75815,132325,148417,182020
1992,1199,U,F,19314,1012,638,329,511,545,1900,1890,3883,3747,2972,9476,13173,22703,31678,45836,75316,112912,175427
1992,1199,R,B,28897,888,900,1689,2591,2902,4351,5407,6264,6548,11679,13510,20017,28538,36285,59813,72863,92041,134355
1992,1199,R,M,46720,867,1310,2029,3024,3580,7690,9670,10091,10518,13657,19477,29340,42054,64338,88029,102680,132373,212712
1992,1199,R,F,10518,909,463,1329,1888,2103,700,312,2028,2424,9490,7737,12220,17882,21331,46613,60150,78680,114114
1992,1177,T,B,26324,1753,902,537,1417,2852,3044,3791,3537,5528,7135,11260,15673,38738,73816,69061,71429,178344,100000
1992,1177,T,M,30525,2064,1012,745,2281,4942,4795,5996,5193,8752,10182,16333,20459,59299,107807,86207,77670,260870,125000
1992,1177,T,F,22287,1430,783,317,433,569,1000,1298,1763,2001,4021,5641,9963,20967,53452,60976,69565,144144,93750
1992,1177,U,B,17874,1222,438,549,815,1895,2238,3115,3242,4992,6872,10833,14244,39467,49062,64982,90909,250000,187500
1992,1177,U,M,25565,1392,423,844,1070,2939,3655,5306,5214,7769,9407,16273,19895,65217,72874,75000,95238,400000,0
1992,1177,U,F,10821,1050,455,229,552,730,546,591,1098,1888,4183,4710,7246,14660,35874,60914,90226,195122,206897
1992,1177,R,B,41085,2831,1914,511,3178,6414,5362,5707,4407,7277,7922,12539,19033,37707,96904,71588,61224,138614,41667
1992,1177,R,M,38647,3361,2282,508,5260,12780,8214,8012,5128,12107,12671,16517,21866,49645,137457,92105,73171,193548,153846
1992,1177,R,F,43624,2241,1509,514,0,0,2245,3229,3670,2352,3571,8340,15936,28871,70796,61017,56604,114286,0
1993,1100,T,B,19288,1104,578,532,1471,2439,3190,4320,5903,8481,11437,15956,20206,28495,37359,52066,80774,124410,225889
1993,1100,T,M,21855,1221,727,695,2135,3831,5186,7042,9468,13486,17949,25474,31668,44899,59080,79107,114351,162790,257025
1993,1100,T,F,16593,982,424,365,794,976,1171,1586,2394,3664,5373,7868,10940,16673,25590,41712,69826,113856,219070
1993,1100,U,B,18564,907,524,494,1385,2188,2981,4130,5720,8274,11203,15699,19976,28769,37932,52824,82692,128481,230671
1993,1100,U,M,21028,1002,658,651,2046,3413,4858,6827,9296,13360,17753,25261,31679,45635,59376,79106,114790,164138,260937
1993,1100,U,F,15979,808,385,332,727,908,1125,1522,2342,3559,5237,7682,10754,16961,26119,42537,71536,117930,223445
1993,1100,R,B,20768,1545,711,630,1724,3306,3799,4888,6496,9238,12398,16713,20800,27898,36066,50365,76760,116720,217234
1993,1100,R,M,23524,1711,897,806,2385,5254,6100,7641,9988,13935,18752,26098,31641,43348,58375,79087,113289,159749,248853
1993,1100,R,F,17860,1372,519,450,999,1211,1312,1792,2579,4077,5950,8419,11441,16029,24420,39897,66416,106499,211474
1993,3000,T,B,17107,881,478,464,1284,2139,2815,4073,5767,8463,11468,16020,19904,27948,36627,51065,79405,123105,230010
1993,3000,T,M,19259,986,593,599,1846,3335,4616,6766,9374,13750,18385,26413,32080,45439,58935,78821,113323,162145,261185
1993,3000,T,F,14848,773,359,326,705,900,1042,1434,2285,3481,5143,7414,10292,15685,24796,40652,68810,112943,223517
1993,3000,U,B,16437,737,441,427,1201,1991,2673,3843,5421,8034,10974,15377,19317,27814,36719,51200,80454,125620,230959
1993,3000,U,M,18495,809,549,557,1751,3072,4378,6437,8877,13168,17650,25330,31228,45149,57995,77502,111505,160398,262986
